timestamp,drift_strength,balanced_accuracy
2026-06-19 22:15:30,0.0,0.7873027259684362
2026-06-19 23:15:30,0.2,0.7764227642276422
2026-06-20 00:15:30,0.4,0.7484457197513152
2026-06-20 01:15:30,0.6,0.7546628407460545
2026-06-20 02:15:30,0.8,0.7339789574366332
2026-06-20 03:15:30,1.0,0.7048063127690101
